0.014767,-0.044589
0.011756,-0.035752
0.017042,-0.049792
0.014654,-0.044901
0.006818,-0.020911
0.014882,-0.044796
0.016796,-0.051088
0.013318,-0.044432
0.012031,-0.037037
0.004759,-0.014467
0.014911,-0.044288
0.016308,-0.050685
0.013146,-0.039244
0.014191,-0.044655
0.014644,-0.050632
0.019113,-0.054371
0.006626,-0.019390
-0.002366,-0.028404
0.033837,-0.073451
0.007724,-0.022653
0.029633,-0.061132
0.033848,-0.067784
0.027850,-0.058349
0.035259,-0.083680
0.032693,-0.077738
0.009793,-0.024499
0.034429,-0.076387
0.010260,-0.026580
0.003750,-0.019562
0.045781,-0.095886
0.043585,-0.088684
0.043155,-0.083211
0.017169,-0.052958
0.044837,-0.088500
0.045494,-0.088654
0.045442,-0.087448
0.047840,-0.096957
0.046181,-0.082540
0.018134,-0.054877
0.012623,-0.050893
0.049877,-0.095668
0.020402,-0.065201
0.053525,-0.094489
0.045905,-0.085722
0.018023,-0.057498
0.051451,-0.093812
0.048265,-0.088413
0.050786,-0.087662
0.019085,-0.057047
0.003988,-0.024188
0.060044,-0.100692
0.026826,-0.075923
0.061783,-0.106174
0.058933,-0.097436
0.024197,-0.072795
0.061832,-0.101240
0.050136,-0.063469
0.056110,-0.085363
0.045866,-0.052277
0.015036,-0.039817
0.005859,-0.023595
0.015886,0.009590
0.052057,-0.064089
0.016576,-0.064867
0.005365,-0.032857
0.080747,-0.066843
0.031388,-0.077166
0.023112,-0.059603
0.091416,-0.089808
0.069655,-0.031515
0.093364,-0.091343
0.094190,-0.093482
0.079000,-0.070930
0.089471,-0.079498
0.036813,-0.090996
0.089293,-0.083405
0.088889,-0.080207
0.036450,-0.090796
0.085441,-0.072729
0.090425,-0.079370
0.081312,-0.058839
0.021216,-0.054695
0.090527,-0.081981
0.085877,-0.071375
0.083627,-0.067266
0.091402,-0.080642
0.029255,-0.069638
0.091228,-0.075470
0.038460,-0.095772
0.097789,-0.085969
0.092530,-0.074598
0.094949,-0.084716
0.038764,-0.098271
0.092508,-0.068329
0.095989,-0.072164
0.035162,-0.087933
0.090174,-0.060072
0.074359,-0.027162
0.077985,-0.031913
0.026125,-0.072743
0.099164,-0.076319
0.096147,-0.064306
0.090150,-0.039147
0.086993,-0.035277
0.089452,-0.038056
0.033231,-0.085756
0.098397,-0.046552
0.092826,-0.035294
0.101917,-0.056376
0.091473,-0.016881
0.098905,-0.041454
0.038763,-0.081511
0.092420,-0.024361
0.037233,-0.079968
0.101361,-0.036575
0.087973,-0.001170
0.095097,-0.023134
0.098146,-0.015432
0.103764,-0.028755
0.092739,0.002380
0.095505,-0.001374
0.093764,0.026681
0.117992,-0.014518
0.114479,-0.012248
0.108110,0.011554
0.104919,0.024342
0.099817,0.036305
0.112063,0.019897
0.107495,0.031721
0.038602,-0.083838
0.105313,0.094914
0.108441,0.076394
0.089825,0.110269
-0.004824,-0.056179
0.036851,-0.017892
0.110167,0.091501
0.100441,0.108884
0.034742,-0.072437
0.122398,0.062669
0.117156,0.073730
0.034339,-0.061808
0.125200,0.076061
0.045574,-0.090455
0.118692,0.095617
0.110843,0.091568
0.044435,-0.073024
0.023477,-0.067534
0.117431,0.098671
0.126214,0.103842
0.108944,0.122962
0.123982,0.101265
0.123570,0.103839
0.098685,0.127401
0.122713,0.121426
0.044009,-0.077754
0.123352,0.109148
0.095034,0.160575
0.115522,0.101453
0.041846,-0.051536
0.114353,0.114465
0.042103,-0.075654
0.127667,0.101349
0.116994,0.108591
0.122907,0.106664
0.103748,0.115925
0.126276,0.105363
0.119373,0.109063
0.124750,0.100806
0.045268,-0.084016
0.112359,0.122595
0.114410,0.135706
0.040352,-0.072774
0.023177,-0.056160
0.107236,0.099756
0.092393,0.137988
0.116928,0.105415
0.105853,0.127114
0.032179,-0.040968
0.012465,-0.021950
0.006863,-0.013621
0.003603,-0.007769
0.002391,-0.004579
0.001396,-0.002359
0.000241,-0.000369
0.000129,-0.000308
-0.000000,0.000000
